Instrument,Company Event Type,Event Title,Event Start Date,Event Last Update Date
NVDA.O,ExDividends,"NVDA.S Interim Cash Dividend of gross USD 0.115 paid on Mar 23, 2016 going ex on Feb 29, 2016",02/29/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DF Interim Cash Dividend of gross USD 0.115 paid on Mar 23, 2016 going ex on Feb 29, 2016",02/29/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.OQ Interim Cash Dividend of gross USD 0.115 paid on Mar 23, 2016 going ex on Feb 29, 2016",02/29/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.D Interim Cash Dividend of gross USD 0.115 paid on Mar 23, 2016 going ex on Feb 29, 2016",02/29/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BE Interim Cash Dividend of gross USD 0.115 paid on Mar 23, 2016 going ex on Feb 29, 2016",02/29/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.F Interim Cash Dividend of gross USD 0.115 paid on Mar 23, 2016 going ex on Feb 29, 2016",02/29/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.P Interim Cash Dividend of gross USD 0.115 paid on Mar 23, 2016 going ex on Feb 29, 2016",02/29/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MU Interim Cash Dividend of gross USD 0.115 paid on Mar 23, 2016 going ex on Feb 29, 2016",02/29/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.C Interim Cash Dividend of gross USD 0.115 paid on Mar 23, 2016 going ex on Feb 29, 2016",02/29/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MW Interim Cash Dividend of gross USD 0.115 paid on Mar 23, 2016 going ex on Feb 29, 2016",02/29/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.SG Interim Cash Dividend of gross USD 0.115 paid on Mar 23, 2016 going ex on Feb 29, 2016",02/29/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.H Interim Cash Dividend of gross USD 0.115 paid on Mar 23, 2016 going ex on Feb 29, 2016",02/29/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.O Interim Cash Dividend of gross USD 0.115 paid on Mar 23, 2016 going ex on Feb 29, 2016",02/29/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDAEUR.DEp^A18 Interim Cash Dividend of gross USD 0.115 paid on Mar 23, 2016 going ex on Feb 29, 2016",02/29/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.B Interim Cash Dividend of gross USD 0.115 paid on Mar 23, 2016 going ex on Feb 29, 2016",02/29/2016,2021-07-20T00:00:00Z
NVDA.O,ConferencePresentations,"NVIDIA Corp at Morgan Stanley Technology, Media & Telecom Conference",02/29/2016,2016-02-29T21:09:45Z
NVDA.O,ConferencePresentations,NVIDIA Corp at Raymond James Institutional Investors Conference,03/07/2016,2016-03-07T20:28:46Z
NVDA.O,CorporateAnalystMeetings,NVIDIA Corp Annual Investor Day,04/05/2016,2016-04-07T23:19:03Z
NVDA.O,EarningsReleases,Q1 2017 NVIDIA Corp Earnings Release,05/12/2016,2016-04-28T21:21:10Z
NVDA.O,EarningsCallsAndPresentations,Q1 2017 NVIDIA Corp Earnings Call,05/12/2016,2016-05-13T16:58:00Z
NVDA.O,ShareholderAndAnnualMeetings,NVIDIA Corp Annual Shareholders Meeting,05/18/2016,2016-04-08T19:26:53Z
NVDA.O,ConferencePresentations,NVIDIA Corp at Citi Car of the Future Symposium,05/19/2016,2016-05-17T11:13:36Z
NVDA.O,ExDividends,"NVDAEUR.SGp^L17 Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DEU Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.TG Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DY Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DG Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.A Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.PH Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ZY Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MX Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.NB Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BN Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.S Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DF Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.OQ Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.D Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BE Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.F Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.P Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MU Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.C Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MW Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.SG Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.H Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.O Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDAEUR.DEp^A18 Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.Z Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.B Interim Cash Dividend of gross USD 0.115 paid on Jun 20, 2016 going ex on May 24, 2016",05/24/2016,2021-07-20T00:00:00Z
NVDA.O,ConferencePresentations,NVIDIA Corp at Bank of America Merrill Lynch Global Technology Conference,06/01/2016,2016-06-28T19:01:47Z
NVDA.O,ConferencePresentations,NVIDIA Corp at Stifel Technology Internet & Media Conference,06/06/2016,2016-05-25T15:42:12Z
NVDA.O,EarningsReleases,Q2 2017 NVIDIA Corp Earnings Release,08/11/2016,2016-07-28T21:28:21Z
NVDA.O,EarningsCallsAndPresentations,Q2 2017 NVIDIA Corp Earnings Call,08/11/2016,2016-08-12T18:24:52Z
NVDA.O,ConferencePresentations,NVIDIA Corp at Mitsubishi UFJ Securities Technology Tour - Silicon Valley,08/15/2016,2016-08-08T14:32:50Z
NVDA.O,ExDividends,"NVDAEUR.SGp^L17 Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DEU Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.TG Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DY Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DG Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.A Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.PH Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ZY Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MX Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.NB Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BN Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.S Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DF Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.OQ Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.D Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BE Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.F Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.P Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MU Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.C Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MW Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.SG Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.H Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.O Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDAEUR.DEp^A18 Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.Z Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.B Interim Cash Dividend of gross USD 0.115 paid on Sep 16, 2016 going ex on Aug 23, 2016",08/23/2016,2021-07-20T00:00:00Z
NVDA.O,ConferencePresentations,NVIDIA Corp at Deutsche Bank Technology Conference,09/13/2016,2016-09-13T21:46:20Z
NVDA.O,EarningsReleases,Q3 2017 NVIDIA Corp Earnings Release,11/10/2016,2016-10-27T21:26:55Z
NVDA.O,EarningsCallsAndPresentations,Q3 2017 NVIDIA Corp Earnings Call,11/10/2016,2016-11-14T14:51:50Z
NVDA.O,ExDividends,"NVDAEUR.SGp^L17 Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DEU Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.TG Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DY Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DG Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.PH Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ZY Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MX Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.NB Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BN Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.S Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.EI Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DF Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.OQ Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.D Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BE Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.F Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.P Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MU Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.C Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MW Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.SG Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.H Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.O Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDAEUR.DEp^A18 Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.Z Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.B Final Cash Dividend of gross USD 0.14 paid on Dec 19, 2016 going ex on Nov 23, 2016",11/23/2016,2021-07-20T00:00:00Z
NVDA.O,ConferencePresentations,"NVIDIA Corp at Credit Suisse Technology, Media, and Telecom Conference",11/30/2016,2016-12-01T14:55:48Z
NVDA.O,ConferencePresentations,NVIDIA Corp at JPMorgan CES Technology Forum,01/05/2017,2017-01-05T15:25:35Z
NVDA.O,EarningsReleases,Q4 2017 NVIDIA Corp Earnings Release,02/09/2017,2017-01-26T22:49:39Z
NVDA.O,EarningsCallsAndPresentations,Q4 2017 NVIDIA Corp Earnings Call,02/09/2017,2017-02-14T15:44:34Z
NVDA.O,ExDividends,"NVDAEUR.SGp^L17 Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DEU Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.TG Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DY Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DG Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.PH Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.ZY Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MX Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.NB Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BN Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.S Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DE Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.EI Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DF Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.OQ Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.D Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.BE Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.F Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.P Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MU Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.C Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.MW Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.SG Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.H Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.O Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDAEUR.DEp^A18 Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.Z Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.B Interim Cash Dividend of gross USD 0.14 paid on Mar 17, 2017 going ex on Feb 22, 2017",02/22/2017,2021-07-20T00:00:00Z
NVDA.O,ConferencePresentations,"NVIDIA Corp at Morgan Stanley Technology, Media & Telecom Conference",03/01/2017,2017-03-02T01:59:34Z
NVDA.O,ConferencePresentations,NVIDIA Corp at Raymond James Institutional Investors Conference,03/06/2017,2018-04-10T20:05:44Z
NVDA.O,ConferencePresentations,NVIDIA Corp at Mitsubishi UFJ Securities Tech Tour - Silicon Valley,03/07/2017,2017-03-02T12:35:05Z
NVDA.O,EarningsReleases,Q1 2018 NVIDIA Corp Earnings Release,05/09/2017,2017-04-05T21:54:06Z
NVDA.O,EarningsCallsAndPresentations,Q1 2018 NVIDIA Corp Earnings Call,05/09/2017,2017-05-15T18:41:56Z
NVDA.O,CorporateAnalystMeetings,NVIDIA Corp Investor Day,05/10/2017,2017-05-20T10:01:39Z
NVDA.O,ConferencePresentations,NVIDIA Corp at Deutsche Bank AutoTech Conference,05/11/2017,2017-05-11T15:57:20Z
NVDA.O,ExDividends,"NVDAEUR.SGp^L17 Interim Cash Dividend of gross USD 0.14 paid on Jun 14, 2017 going ex on May 19, 2017",05/19/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DEU Interim Cash Dividend of gross USD 0.14 paid on Jun 14, 2017 going ex on May 19, 2017",05/19/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.TG Interim Cash Dividend of gross USD 0.14 paid on Jun 14, 2017 going ex on May 19, 2017",05/19/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DY Interim Cash Dividend of gross USD 0.14 paid on Jun 14, 2017 going ex on May 19, 2017",05/19/2017,2021-07-20T00:00:00Z
NVDA.O,ExDividends,"NVDA.DG Interim Cash Dividend of gross USD 0.14 paid on Jun 14, 2017 going ex on May 19, 2017",05/19/2017,2021-07-20T00:00:00Z
